UserID,Tier,MonthsActive,HoursStreamed,Region,Price,TotalRevenue,Engagement_tier
13750,Basic,11,323.50031771004205,Latin America,9.99,109.89,Medium Engagement
13751,Premium,12,272.88631269062296,Europe,19.99,239.88,Medium Engagement
13752,Premium,8,336.10681497980744,North America,19.99,159.92,Medium Engagement
13753,Basic,2,275.6315440535154,Latin America,9.99,19.98,Medium Engagement
13754,Basic,9,152.6255545248323,North America,9.99,89.91,Medium Engagement
13755,Basic,9,60.93647450704489,North America,9.99,89.91,Low Engagement
13756,Basic,3,261.1606571259693,Europe,9.99,29.97,Medium Engagement
13757,Basic,4,233.9555150236626,Europe,9.99,39.96,Medium Engagement
13758,Basic,8,176.72906954635886,Asia,9.99,79.92,Medium Engagement
13759,Premium,9,122.45295627614665,Latin America,19.99,179.91,Low Engagement
13760,Premium,3,194.8942589895468,Latin America,19.99,59.97,Medium Engagement
13761,Standard,5,235.4131386351418,Europe,14.99,74.95,Medium Engagement
13762,Premium,11,299.94083677797926,North America,19.99,219.89,Medium Engagement
13763,Premium,8,264.1473311175985,Asia,19.99,159.92,Medium Engagement
13764,Basic,3,370.60504353795466,Europe,9.99,29.97,High Engagement
13765,Basic,7,172.32969579659544,Asia,9.99,69.93,Medium Engagement
13766,Premium,11,316.0794169043075,Asia,19.99,219.89,Medium Engagement
13767,Standard,8,253.5474057346546,Latin America,14.99,119.92,Medium Engagement
13768,Basic,10,302.10018430889386,Asia,9.99,99.9,Medium Engagement
13769,Premium,11,217.26138525508424,Latin America,19.99,219.89,Medium Engagement
13770,Premium,3,330.37602804179426,North America,19.99,59.97,Medium Engagement
13771,Standard,2,272.1418568758932,North America,14.99,29.98,Medium Engagement
13772,Standard,10,199.0416261311688,Europe,14.99,149.9,Medium Engagement
13773,Basic,7,249.0981978315109,North America,9.99,69.93,Medium Engagement
13774,Standard,12,232.03331057971752,Latin America,14.99,179.88,Medium Engagement
13775,Premium,9,248.6489042306338,Asia,19.99,179.91,Medium Engagement
13776,Premium,1,161.51674379691184,Asia,19.99,19.99,Medium Engagement
13777,Standard,3,247.7986223413229,North America,14.99,44.97,Medium Engagement
13778,Standard,5,248.6489042306338,Latin America,14.99,74.95,Medium Engagement
13779,Standard,3,252.47674803947749,Asia,14.99,44.97,Medium Engagement
13780,Standard,1,351.0205933291747,North America,14.99,14.99,High Engagement
13781,Basic,7,308.05170805532896,Latin America,9.99,69.93,Medium Engagement
13782,Standard,7,249.438940244444,Latin America,14.99,104.93,Medium Engagement
13783,Basic,10,266.2516823123255,Asia,9.99,99.9,Medium Engagement
13784,Premium,12,272.17491636114994,Europe,19.99,239.88,Medium Engagement
13785,Standard,8,280.2474703125118,Europe,14.99,119.92,Medium Engagement
13786,Basic,5,113.07565032515441,Latin America,9.99,49.95,Low Engagement
13787,Standard,10,227.38552781729896,Latin America,14.99,149.9,Medium Engagement
13788,Premium,12,138.66706988549302,North America,19.99,239.88,Low Engagement
13789,Premium,5,345.8710710594615,Latin America,19.99,99.94999999999999,Medium Engagement
13790,Premium,5,245.4362859997804,North America,19.99,99.94999999999999,Medium Engagement
13791,Standard,1,235.4994287740283,North America,14.99,14.99,Medium Engagement
13792,Standard,10,317.25979990249266,North America,14.99,149.9,Medium Engagement
13793,Basic,5,281.6743598087406,Latin America,9.99,49.95,Medium Engagement
13794,Premium,6,165.35241142155945,Latin America,19.99,119.94,Medium Engagement
13795,Standard,12,248.6489042306338,North America,14.99,179.88,Medium Engagement
13796,Premium,1,224.86247700802113,Asia,19.99,19.99,Medium Engagement
13797,Premium,11,119.16003335454596,Latin America,19.99,219.89,Low Engagement
13798,Basic,7,198.22928250720966,Europe,9.99,69.93,Medium Engagement
13799,Basic,1,236.23447584876507,Asia,9.99,9.99,Medium Engagement
13800,Basic,11,241.3786801381118,Europe,9.99,109.89,Medium Engagement
13801,Basic,2,138.83264322420183,Latin America,9.99,19.98,Low Engagement
13802,Premium,2,248.6489042306338,Asia,19.99,39.98,Medium Engagement
13803,Basic,5,242.34227058314207,Latin America,9.99,49.95,Medium Engagement
13804,Basic,10,252.81648074954222,Latin America,9.99,99.9,Medium Engagement
13805,Basic,7,280.04812287548776,Asia,9.99,69.93,Medium Engagement
13806,Basic,1,190.89428095722465,Latin America,9.99,9.99,Medium Engagement
13807,Premium,10,284.22669798495224,Asia,19.99,199.89999999999998,Medium Engagement
13808,Basic,1,222.46940154863628,Latin America,9.99,9.99,Medium Engagement
13809,Premium,1,182.75608445146065,North America,19.99,19.99,Medium Engagement
13810,Standard,6,293.0085620016549,Europe,14.99,89.94,Medium Engagement
13811,Premium,2,361.87553941013556,North America,19.99,39.98,High Engagement
13812,Premium,1,304.3622030114374,Latin America,19.99,19.99,Medium Engagement
13813,Basic,6,248.6489042306338,Latin America,9.99,59.94,Medium Engagement
13814,Standard,2,210.95270450782758,Latin America,14.99,29.98,Medium Engagement
13815,Standard,6,130.17852031236578,North America,14.99,89.94,Low Engagement
13816,Standard,10,361.7603141574881,Latin America,14.99,149.9,High Engagement
13817,Standard,8,404.088616705357,Asia,14.99,119.92,High Engagement
13818,Premium,2,365.7105080327261,Europe,19.99,39.98,High Engagement
13819,Standard,11,224.81605457651878,Latin America,14.99,164.89000000000001,Medium Engagement
13820,Premium,9,163.4024245953367,Latin America,19.99,179.91,Medium Engagement
13821,Premium,8,170.0737976635325,Europe,19.99,159.92,Medium Engagement
13822,Premium,12,123.72005742894635,Europe,19.99,239.88,Low Engagement
13823,Standard,10,241.9466036192466,Europe,14.99,149.9,Medium Engagement
13824,Basic,1,370.4258468561841,North America,9.99,9.99,High Engagement
13825,Basic,7,239.37530260958175,North America,9.99,69.93,Medium Engagement
13826,Standard,10,272.67421752612063,Latin America,14.99,149.9,Medium Engagement
13827,Basic,6,353.1697723228157,Europe,9.99,59.94,High Engagement
13828,Basic,6,219.69285161257002,Latin America,9.99,59.94,Medium Engagement
13829,Premium,6,402.6648592539696,Latin America,19.99,119.94,High Engagement
13830,Premium,6,399.40708056230903,Latin America,19.99,119.94,High Engagement
13831,Standard,10,248.6489042306338,North America,14.99,149.9,Medium Engagement
13832,Standard,7,206.68493019855904,Europe,14.99,104.93,Medium Engagement
13833,Basic,12,302.29285347927345,Latin America,9.99,119.88,Medium Engagement
13834,Premium,3,248.6489042306338,North America,19.99,59.97,Medium Engagement
13835,Standard,6,163.25835871994977,Asia,14.99,89.94,Medium Engagement
13836,Standard,3,346.0928990142235,Asia,14.99,44.97,Medium Engagement
13837,Standard,7,341.23355404578103,Latin America,14.99,104.93,Medium Engagement
13838,Standard,7,261.66337028226707,Latin America,14.99,104.93,Medium Engagement
13839,Standard,8,155.28514347038666,Europe,14.99,119.92,Medium Engagement
13840,Standard,2,157.78553115869605,Europe,14.99,29.98,Medium Engagement
13841,Basic,9,258.04219663143647,Latin America,9.99,89.91,Medium Engagement
13842,Premium,5,212.5096724121226,North America,19.99,99.94999999999999,Medium Engagement
13843,Premium,9,224.41803008937939,Latin America,19.99,179.91,Medium Engagement
13844,Standard,10,326.64723662950024,Europe,14.99,149.9,Medium Engagement
13845,Premium,5,304.98844880669185,Europe,19.99,99.94999999999999,Medium Engagement
13846,Premium,7,353.36070103732095,North America,19.99,139.92999999999998,High Engagement
13847,Premium,11,248.6489042306338,Latin America,19.99,219.89,Medium Engagement
13848,Standard,9,224.2606323484966,Europe,14.99,134.91,Medium Engagement
13849,Standard,4,306.92362715950844,Latin America,14.99,59.96,Medium Engagement
13850,Premium,2,283.6058755759669,Europe,19.99,39.98,Medium Engagement
13851,Premium,9,364.92852869407164,Asia,19.99,179.91,High Engagement
13852,Standard,2,281.5402529428052,Asia,14.99,29.98,Medium Engagement
13853,Basic,3,388.6081828079164,Asia,9.99,29.97,High Engagement
13854,Premium,10,290.50133512923554,Europe,19.99,199.89999999999998,Medium Engagement
13855,Basic,2,329.6625585691495,North America,9.99,19.98,Medium Engagement
13856,Premium,3,225.7363789911657,Asia,19.99,59.97,Medium Engagement
13857,Basic,6,251.07154089129918,Europe,9.99,59.94,Medium Engagement
13858,Basic,3,318.32083028796063,Latin America,9.99,29.97,Medium Engagement
13859,Basic,10,370.97336279447904,Asia,9.99,99.9,High Engagement
13860,Standard,8,304.69277119830645,North America,14.99,119.92,Medium Engagement
13861,Basic,11,243.76211710490355,North America,9.99,109.89,Medium Engagement
13862,Basic,6,248.6489042306338,North America,9.99,59.94,Medium Engagement
13863,Basic,7,85.60160077900895,Latin America,9.99,69.93,Low Engagement
13864,Premium,1,143.3324123869845,Latin America,19.99,19.99,Low Engagement
13865,Basic,3,301.12256677512914,North America,9.99,29.97,Medium Engagement
13866,Premium,3,248.6489042306338,North America,19.99,59.97,Medium Engagement
13867,Basic,2,295.4135238343124,North America,9.99,19.98,Medium Engagement
13868,Basic,7,254.83056418239565,Latin America,9.99,69.93,Medium Engagement
13869,Standard,9,292.8209270952905,Latin America,14.99,134.91,Medium Engagement
13870,Premium,4,188.91978842551072,Europe,19.99,79.96,Medium Engagement
13871,Basic,12,292.7864564559768,Asia,9.99,119.88,Medium Engagement
13872,Premium,5,324.5810896155688,Latin America,19.99,99.94999999999999,Medium Engagement
13873,Premium,3,341.5412952948424,North America,19.99,59.97,Medium Engagement
13874,Standard,11,401.0165720986525,Asia,14.99,164.89000000000001,High Engagement
13875,Standard,9,268.30738326267897,Latin America,14.99,134.91,Medium Engagement
13876,Standard,4,270.5433315135384,Asia,14.99,59.96,Medium Engagement
13877,Standard,5,135.76206518696142,Europe,14.99,74.95,Low Engagement
13878,Standard,1,210.14414491461812,Latin America,14.99,14.99,Medium Engagement
13879,Standard,11,235.51884444950406,North America,14.99,164.89000000000001,Medium Engagement
13880,Standard,12,328.77396642072665,North America,14.99,179.88,Medium Engagement
13881,Standard,2,204.1749156932778,Europe,14.99,29.98,Medium Engagement
13882,Basic,12,248.6489042306338,Europe,9.99,119.88,Medium Engagement
13883,Premium,9,249.8783712277465,Europe,19.99,179.91,Medium Engagement
13884,Standard,2,236.71239136639286,Europe,14.99,29.98,Medium Engagement
13885,Standard,5,268.66704768499426,Europe,14.99,74.95,Medium Engagement
13886,Premium,8,220.6632720810368,Latin America,19.99,159.92,Medium Engagement
13887,Basic,3,217.8222063930501,Latin America,9.99,29.97,Medium Engagement
13888,Premium,6,122.14105706574142,Asia,19.99,119.94,Low Engagement
13889,Premium,4,231.40343445040827,Europe,19.99,79.96,Medium Engagement
13890,Standard,11,214.0023890388455,North America,14.99,164.89000000000001,Medium Engagement
13891,Premium,7,211.30142579881903,North America,19.99,139.92999999999998,Medium Engagement
13892,Premium,10,281.26547969425303,Europe,19.99,199.89999999999998,Medium Engagement
13893,Standard,3,299.39739645928825,Europe,14.99,44.97,Medium Engagement
13894,Standard,6,267.41458784817456,Europe,14.99,89.94,Medium Engagement
13895,Standard,12,324.65613928371056,Europe,14.99,179.88,Medium Engagement
13896,Standard,10,293.1671444372774,Europe,14.99,149.9,Medium Engagement
13897,Premium,9,227.87078576457685,North America,19.99,179.91,Medium Engagement
13898,Premium,11,248.6489042306338,Asia,19.99,219.89,Medium Engagement
13899,Basic,10,273.4616677575135,Europe,9.99,99.9,Medium Engagement
13900,Basic,1,293.03253324264256,Europe,9.99,9.99,Medium Engagement
13901,Premium,3,354.8383230273624,Europe,19.99,59.97,High Engagement
13902,Basic,2,248.6489042306338,Latin America,9.99,19.98,Medium Engagement
13903,Premium,8,209.38952451196232,North America,19.99,159.92,Medium Engagement
13904,Basic,7,242.34952899045538,North America,9.99,69.93,Medium Engagement
13905,Standard,2,300.32633536883276,Asia,14.99,29.98,Medium Engagement
13906,Basic,6,330.0998333544229,Latin America,9.99,59.94,Medium Engagement
13907,Standard,3,320.4227101528594,Latin America,14.99,44.97,Medium Engagement
13908,Standard,8,245.209162537649,Latin America,14.99,119.92,Medium Engagement
13909,Standard,10,155.94830106786128,Asia,14.99,149.9,Medium Engagement
13910,Standard,3,175.07977178158066,Asia,14.99,44.97,Medium Engagement
13911,Basic,10,270.4475135739561,Asia,9.99,99.9,Medium Engagement
13912,Premium,9,275.6669184568259,Latin America,19.99,179.91,Medium Engagement
13913,Standard,1,167.59904699242114,North America,14.99,14.99,Medium Engagement
13914,Basic,5,253.34272081669536,Latin America,9.99,49.95,Medium Engagement
13915,Standard,3,297.34182677288373,Asia,14.99,44.97,Medium Engagement
13916,Basic,6,163.6580006869642,Latin America,9.99,59.94,Medium Engagement
13917,Basic,10,332.87479013533107,Europe,9.99,99.9,Medium Engagement
13918,Basic,2,221.6851638580131,Latin America,9.99,19.98,Medium Engagement
13919,Premium,9,344.3209834432488,Latin America,19.99,179.91,Medium Engagement
13920,Basic,6,209.99106656680746,North America,9.99,59.94,Medium Engagement
13921,Basic,7,173.00308878368656,North America,9.99,69.93,Medium Engagement
13922,Premium,5,215.63972576187103,North America,19.99,99.94999999999999,Medium Engagement
13923,Premium,9,242.863890769201,Europe,19.99,179.91,Medium Engagement
13924,Basic,1,220.86400699213894,North America,9.99,9.99,Medium Engagement
13925,Premium,5,233.7998933820165,Europe,19.99,99.94999999999999,Medium Engagement
13926,Standard,11,275.04738622571426,Asia,14.99,164.89000000000001,Medium Engagement
13927,Standard,10,237.16154726527003,North America,14.99,149.9,Medium Engagement
13928,Premium,11,245.04157045359946,Latin America,19.99,219.89,Medium Engagement
13929,Premium,6,121.8080200598053,Latin America,19.99,119.94,Low Engagement
13930,Basic,7,279.3773512007855,Europe,9.99,69.93,Medium Engagement
13931,Premium,12,243.3097526731249,North America,19.99,239.88,Medium Engagement
13932,Basic,4,370.77197353621534,Latin America,9.99,39.96,High Engagement
13933,Standard,12,179.53261245595314,Asia,14.99,179.88,Medium Engagement
13934,Premium,1,114.3778503625364,North America,19.99,19.99,Low Engagement
13935,Basic,11,296.3551370447531,Asia,9.99,109.89,Medium Engagement
13936,Basic,8,275.98952637347503,Latin America,9.99,79.92,Medium Engagement
13937,Standard,10,248.6489042306338,North America,14.99,149.9,Medium Engagement
13938,Premium,4,135.26882837469316,Europe,19.99,79.96,Low Engagement
13939,Standard,3,365.30475480132174,Latin America,14.99,44.97,High Engagement
13940,Basic,12,356.05827929550867,Asia,9.99,119.88,High Engagement
13941,Basic,7,63.4407430970403,North America,9.99,69.93,Low Engagement
13942,Premium,12,215.63327280576243,Asia,19.99,239.88,Medium Engagement
13943,Basic,2,374.8144041087925,Asia,9.99,19.98,High Engagement
13944,Premium,8,214.29530816666,Europe,19.99,159.92,Medium Engagement
13945,Standard,6,213.20408244800106,Europe,14.99,89.94,Medium Engagement
13946,Premium,7,228.79305042779737,Latin America,19.99,139.92999999999998,Medium Engagement
13947,Premium,5,165.93272696738805,Europe,19.99,99.94999999999999,Medium Engagement
13948,Basic,9,122.14181918289668,Europe,9.99,89.91,Low Engagement
13949,Basic,5,328.94104830510616,Latin America,9.99,49.95,Medium Engagement
13950,Premium,11,111.77973203142432,Latin America,19.99,219.89,Low Engagement
13951,Basic,5,268.5453589081567,Latin America,9.99,49.95,Medium Engagement
13952,Basic,3,316.4934619568237,Latin America,9.99,29.97,Medium Engagement
13953,Basic,11,141.15802758241313,Asia,9.99,109.89,Low Engagement
13954,Premium,1,180.67986980536963,Asia,19.99,19.99,Medium Engagement
13955,Basic,2,340.9884391293692,Latin America,9.99,19.98,Medium Engagement
13956,Premium,8,289.96687901702796,Latin America,19.99,159.92,Medium Engagement
13957,Basic,1,203.70357198408345,North America,9.99,9.99,Medium Engagement
13958,Standard,7,340.16867525208784,North America,14.99,104.93,Medium Engagement
13959,Basic,5,340.49017925907265,North America,9.99,49.95,Medium Engagement
13960,Basic,3,270.17895197617804,Europe,9.99,29.97,Medium Engagement
13961,Premium,12,182.48798290947528,Asia,19.99,239.88,Medium Engagement
13962,Premium,12,218.99134723961535,Asia,19.99,239.88,Medium Engagement
13963,Basic,11,271.4790057966543,North America,9.99,109.89,Medium Engagement
13964,Standard,7,235.8553878139384,North America,14.99,104.93,Medium Engagement
13965,Basic,9,320.4217883676139,Asia,9.99,89.91,Medium Engagement
13966,Basic,2,135.2669439917998,Europe,9.99,19.98,Low Engagement
13967,Standard,8,137.9302353200321,North America,14.99,119.92,Low Engagement
13968,Premium,9,263.5653333611824,Latin America,19.99,179.91,Medium Engagement
13969,Basic,11,213.13416896448217,North America,9.99,109.89,Medium Engagement
13970,Premium,3,202.97135389766945,Asia,19.99,59.97,Medium Engagement
13971,Premium,2,117.39574606192022,Asia,19.99,39.98,Low Engagement
13972,Standard,7,251.46593835986363,North America,14.99,104.93,Medium Engagement
13973,Standard,5,246.04336689994258,North America,14.99,74.95,Medium Engagement
13974,Premium,5,299.01092364638055,Latin America,19.99,99.94999999999999,Medium Engagement
13975,Basic,10,255.1679599840729,Latin America,9.99,99.9,Medium Engagement
13976,Premium,5,240.05469413196275,Europe,19.99,99.94999999999999,Medium Engagement
13977,Basic,4,338.27504775927525,Europe,9.99,39.96,Medium Engagement
13978,Basic,5,151.56495224135875,Latin America,9.99,49.95,Medium Engagement
13979,Standard,4,290.22919141356823,Europe,14.99,59.96,Medium Engagement
13980,Basic,6,124.66396264034884,Europe,9.99,59.94,Low Engagement
13981,Basic,4,187.1228589999394,North America,9.99,39.96,Medium Engagement
13982,Premium,2,159.05071505325145,Latin America,19.99,39.98,Medium Engagement
13983,Standard,9,308.6456901588939,North America,14.99,134.91,Medium Engagement
13984,Basic,2,245.09423248034545,North America,9.99,19.98,Medium Engagement
13985,Basic,9,248.98725665552675,Europe,9.99,89.91,Medium Engagement
13986,Standard,10,166.9950259202912,North America,14.99,149.9,Medium Engagement
13987,Premium,6,227.52298780503332,Asia,19.99,119.94,Medium Engagement
13988,Standard,9,192.7401022518166,Europe,14.99,134.91,Medium Engagement
13989,Standard,9,278.7591261140662,Asia,14.99,134.91,Medium Engagement
13990,Basic,3,175.66816485012896,Europe,9.99,29.97,Medium Engagement
13991,Basic,1,349.7345773903807,North America,9.99,9.99,Medium Engagement
13992,Premium,1,124.33146627819292,Europe,19.99,19.99,Low Engagement
13993,Basic,3,189.5110125657579,Asia,9.99,29.97,Medium Engagement
13994,Basic,5,248.6489042306338,Europe,9.99,49.95,Medium Engagement
13995,Standard,3,217.36459390284742,Asia,14.99,44.97,Medium Engagement
13996,Basic,12,151.38410016966913,Latin America,9.99,119.88,Medium Engagement
13997,Premium,9,266.43036719032517,North America,19.99,179.91,Medium Engagement
13998,Standard,9,214.34558183390934,Asia,14.99,134.91,Medium Engagement
13999,Premium,3,187.30973082862707,Latin America,19.99,59.97,Medium Engagement
14000,Standard,3,167.8096891900962,North America,14.99,44.97,Medium Engagement
14001,Basic,12,457.62802042194573,Latin America,9.99,119.88,High Engagement
14002,Standard,5,231.13360748618976,Asia,14.99,74.95,Medium Engagement
14003,Standard,2,105.58244797503423,North America,14.99,29.98,Low Engagement
14004,Basic,6,362.02823192541507,Latin America,9.99,59.94,High Engagement
14005,Basic,7,295.8303178832928,Asia,9.99,69.93,Medium Engagement
14006,Premium,9,192.51501767351593,Latin America,19.99,179.91,Medium Engagement
14007,Premium,6,180.01606834853936,North America,19.99,119.94,Medium Engagement
14008,Basic,3,300.5104597118673,North America,9.99,29.97,Medium Engagement
14009,Basic,12,231.48112543829092,North America,9.99,119.88,Medium Engagement
14010,Basic,5,105.55166361661739,Asia,9.99,49.95,Low Engagement
14011,Standard,4,384.04299734535016,Latin America,14.99,59.96,High Engagement
14012,Standard,5,217.45071533380323,Latin America,14.99,74.95,Medium Engagement
14013,Standard,8,362.167880236182,Asia,14.99,119.92,High Engagement
14014,Basic,8,345.8826218474286,North America,9.99,79.92,Medium Engagement
14015,Premium,6,174.92428416378894,Europe,19.99,119.94,Medium Engagement
14016,Basic,1,327.4892398272361,North America,9.99,9.99,Medium Engagement
14017,Standard,8,201.1418087602239,Europe,14.99,119.92,Medium Engagement
14018,Standard,8,109.99745598970435,North America,14.99,119.92,Low Engagement
14019,Basic,2,218.15513754833933,Asia,9.99,19.98,Medium Engagement
14020,Basic,4,279.8228126332209,Europe,9.99,39.96,Medium Engagement
14021,Standard,12,215.29475140027466,Asia,14.99,179.88,Medium Engagement
14022,Standard,2,226.9713744306174,Europe,14.99,29.98,Medium Engagement
14023,Standard,4,335.767453369646,Latin America,14.99,59.96,Medium Engagement
14024,Basic,12,257.9870485217569,Europe,9.99,119.88,Medium Engagement
14025,Standard,10,186.75262665362857,Europe,14.99,149.9,Medium Engagement
14026,Standard,7,302.6522742750495,Europe,14.99,104.93,Medium Engagement
14027,Premium,9,264.8256675215684,Latin America,19.99,179.91,Medium Engagement
14028,Basic,8,60.879639890346795,Asia,9.99,79.92,Low Engagement
14029,Premium,12,282.12646853285867,Latin America,19.99,239.88,Medium Engagement
14030,Premium,9,279.3871530787076,Europe,19.99,179.91,Medium Engagement
14031,Standard,8,248.6489042306338,North America,14.99,119.92,Medium Engagement
14032,Basic,2,316.8775435802181,Latin America,9.99,19.98,Medium Engagement
14033,Standard,7,199.57048117551233,North America,14.99,104.93,Medium Engagement
14034,Basic,2,275.2374841615676,Latin America,9.99,19.98,Medium Engagement
14035,Premium,12,132.47804716244855,Latin America,19.99,239.88,Low Engagement
14036,Basic,11,280.5317787549124,Europe,9.99,109.89,Medium Engagement
14037,Standard,2,396.4794771654922,Asia,14.99,29.98,High Engagement
14038,Standard,4,175.38577356493442,Asia,14.99,59.96,Medium Engagement
14039,Standard,1,193.01484010091684,Europe,14.99,14.99,Medium Engagement
14040,Basic,5,196.74884178313357,Latin America,9.99,49.95,Medium Engagement
14041,Premium,6,259.74986693511966,Asia,19.99,119.94,Medium Engagement
14042,Premium,9,170.27227953597114,Asia,19.99,179.91,Medium Engagement
14043,Basic,10,281.5935534018235,Asia,9.99,99.9,Medium Engagement
14044,Standard,8,313.5129959101874,Europe,14.99,119.92,Medium Engagement
14045,Premium,2,290.0760410090338,North America,19.99,39.98,Medium Engagement
14046,Standard,1,117.36884307714456,North America,14.99,14.99,Low Engagement
14047,Basic,2,324.63757488689544,North America,9.99,19.98,Medium Engagement
14048,Standard,7,320.30255606902597,North America,14.99,104.93,Medium Engagement
14049,Premium,4,312.26210292597284,North America,19.99,79.96,Medium Engagement
14050,Premium,10,277.96316864918685,Asia,19.99,199.89999999999998,Medium Engagement
14051,Standard,5,266.51419856538496,Asia,14.99,74.95,Medium Engagement
14052,Basic,12,327.42920485947974,Latin America,9.99,119.88,Medium Engagement
14053,Standard,7,394.2635115702591,Asia,14.99,104.93,High Engagement
14054,Basic,3,178.52196524763627,Europe,9.99,29.97,Medium Engagement
14055,Standard,10,330.8594046846079,Latin America,14.99,149.9,Medium Engagement
14056,Premium,2,243.53371764944103,Asia,19.99,39.98,Medium Engagement
14057,Basic,7,240.27452109785494,Latin America,9.99,69.93,Medium Engagement
14058,Basic,5,134.76019822134714,Latin America,9.99,49.95,Low Engagement
14059,Basic,1,228.64079428634537,North America,9.99,9.99,Medium Engagement
14060,Premium,1,175.20512815236884,Latin America,19.99,19.99,Medium Engagement
14061,Standard,9,215.2109177870541,Asia,14.99,134.91,Medium Engagement
14062,Premium,5,167.63602121663877,North America,19.99,99.94999999999999,Medium Engagement
14063,Basic,1,216.33187095152454,Asia,9.99,9.99,Medium Engagement
14064,Standard,7,219.54172322324476,North America,14.99,104.93,Medium Engagement
14065,Premium,9,257.25661888291,Asia,19.99,179.91,Medium Engagement
14066,Basic,11,128.89376032815017,North America,9.99,109.89,Low Engagement
14067,Basic,1,141.58613891910073,North America,9.99,9.99,Low Engagement
14068,Premium,10,277.1435703047895,Europe,19.99,199.89999999999998,Medium Engagement
14069,Premium,4,190.19214121974258,Asia,19.99,79.96,Medium Engagement
14070,Premium,3,330.5897342672448,Latin America,19.99,59.97,Medium Engagement
14071,Basic,5,248.6489042306338,North America,9.99,49.95,Medium Engagement
14072,Premium,7,295.50716126548053,Asia,19.99,139.92999999999998,Medium Engagement
14073,Basic,8,355.8019240315671,North America,9.99,79.92,High Engagement
14074,Premium,2,226.77168911450707,Europe,19.99,39.98,Medium Engagement
14075,Basic,7,206.9134970937793,Europe,9.99,69.93,Medium Engagement
14076,Basic,1,315.377693919911,Europe,9.99,9.99,Medium Engagement
14077,Standard,7,288.21351729472644,Europe,14.99,104.93,Medium Engagement
14078,Premium,8,235.95022676340244,Latin America,19.99,159.92,Medium Engagement
14079,Premium,2,354.35934752169567,Latin America,19.99,39.98,High Engagement
14080,Basic,9,234.0816767620052,North America,9.99,89.91,Medium Engagement
14081,Basic,1,252.4580228166836,Asia,9.99,9.99,Medium Engagement
14082,Basic,6,251.59169881256938,Europe,9.99,59.94,Medium Engagement
14083,Standard,1,179.90545788261466,Europe,14.99,14.99,Medium Engagement
14084,Standard,3,255.81890421147932,Latin America,14.99,44.97,Medium Engagement
14085,Basic,11,354.75701330488687,Latin America,9.99,109.89,High Engagement
14086,Premium,6,248.6489042306338,Europe,19.99,119.94,Medium Engagement
14087,Premium,3,252.32975697991986,Asia,19.99,59.97,Medium Engagement
14088,Standard,8,237.86745391257483,North America,14.99,119.92,Medium Engagement
14089,Standard,5,274.8150271304763,North America,14.99,74.95,Medium Engagement
14090,Basic,2,306.2324971366889,North America,9.99,19.98,Medium Engagement
14091,Premium,4,295.69291231673145,North America,19.99,79.96,Medium Engagement
14092,Basic,9,225.11013536335156,Asia,9.99,89.91,Medium Engagement
14093,Standard,4,274.35861955825857,Asia,14.99,59.96,Medium Engagement
14094,Premium,10,285.9954805861209,Asia,19.99,199.89999999999998,Medium Engagement
14095,Premium,10,174.46037593547663,Latin America,19.99,199.89999999999998,Medium Engagement
14096,Standard,8,262.61729058877705,Europe,14.99,119.92,Medium Engagement
14097,Basic,5,87.90220852732287,Asia,9.99,49.95,Low Engagement
14098,Basic,11,286.1900282365889,North America,9.99,109.89,Medium Engagement
14099,Premium,11,248.6489042306338,Asia,19.99,219.89,Medium Engagement
14100,Standard,10,306.06595943398446,Europe,14.99,149.9,Medium Engagement
14101,Premium,1,220.37148608728245,Latin America,19.99,19.99,Medium Engagement
14102,Standard,7,273.1785126268026,North America,14.99,104.93,Medium Engagement
14103,Basic,3,248.6489042306338,Latin America,9.99,29.97,Medium Engagement
14104,Standard,10,356.0327236218444,Asia,14.99,149.9,High Engagement
14105,Basic,8,247.81204755800795,North America,9.99,79.92,Medium Engagement
14106,Standard,12,260.44897230471696,North America,14.99,179.88,Medium Engagement
14107,Premium,3,333.31833585508247,Asia,19.99,59.97,Medium Engagement
14108,Basic,1,137.4398488553369,Asia,9.99,9.99,Low Engagement
14109,Premium,5,225.76931929922316,Europe,19.99,99.94999999999999,Medium Engagement
14110,Premium,2,350.16778416525676,Asia,19.99,39.98,High Engagement
14111,Basic,11,323.14004062635746,Asia,9.99,109.89,Medium Engagement
14112,Basic,4,277.69478332374285,Asia,9.99,39.96,Medium Engagement
14113,Premium,1,137.06256960020346,North America,19.99,19.99,Low Engagement
14114,Premium,9,246.25673252191285,Europe,19.99,179.91,Medium Engagement
14115,Premium,6,205.75634528125502,North America,19.99,119.94,Medium Engagement
14116,Premium,8,274.82791771129104,Asia,19.99,159.92,Medium Engagement
14117,Basic,11,189.29899864038399,Europe,9.99,109.89,Medium Engagement
14118,Basic,4,173.07074537690443,Asia,9.99,39.96,Medium Engagement
14119,Premium,9,95.13510417372689,North America,19.99,179.91,Low Engagement
14120,Standard,2,341.6353513732526,North America,14.99,29.98,Medium Engagement
14121,Standard,9,248.6489042306338,Asia,14.99,134.91,Medium Engagement
14122,Basic,12,261.7859337776901,Europe,9.99,119.88,Medium Engagement
14123,Premium,5,249.83214126443642,North America,19.99,99.94999999999999,Medium Engagement
14124,Premium,6,169.94245502796255,Asia,19.99,119.94,Medium Engagement
14125,Basic,3,155.5701316413855,Latin America,9.99,29.97,Medium Engagement
